Vintage,State,Weather_Year,WACC_Pct,Status,Solve_Time_Sec,Optimality_Gap_Pct,N_Variables,N_Constraints,Solar_GW,Wind_GW,BESS_Power_GW,BESS_Energy_GWh,Landed_LCOE_INR_kWh,Achieved_RPO_Pct,Grid_Share_Pct,Curtailment_GWh,Total_Cost_Billion_INR
2026-27,RJ,2022,10.0,Optimal,17.233882665634155,0.0,70085,70084,3.2183163539153656,0.3179466090316105,2.0,8.0,5.678346062361062,96.71333727534284,7.433151405275732,0.0,37.19839078684233
2026-27,RJ,2022,10.0,Optimal,24.00003695487976,0.0,70085,70084,3.4389055860156144,0.28069999557679065,1.6033304467269553,9.619982680361732,5.5020328701603916,100.57984138790455,4.7851632207044,0.0,36.043377169791114
2026-27,RJ,2022,10.0,Optimal,35.83922600746155,0.0,70085,70084,3.6293160188180162,0.3445360864717284,1.2890116650120693,10.312093320096555,5.745639603779992,99.90744685327188,5.194135275349495,0.0,37.63922539319443
2026-27,GJ,2022,10.0,Optimal,9.923980712890625,0.0,70085,70084,2.5657212673664667,0.7574446132825333,2.0,4.0,11.232749482877793,80.11278864006255,9.16927000096555,0.0,73.5848432423738
2026-27,GJ,2022,10.0,Optimal,14.133671760559082,0.0,70085,70084,3.3159318347146303,0.29175824173491305,2.0,8.0,6.082632896897087,95.40281682427661,8.106837404938952,0.0,39.84684149694106
2026-27,GJ,2022,10.0,Optimal,25.53119158744812,0.0,70085,70084,3.592375995469136,0.17924598313519294,1.6579174231696465,9.947504539017878,5.789205137363564,100.38489595198759,4.8794780298990235,0.0,37.92461971845772
2026-27,GJ,2022,10.0,Optimal,32.20564341545105,0.0,70085,70084,4.00344125079732,0.21009812163010858,1.3036794482039946,10.429435585631957,6.025640874041726,100.47430987727715,4.77094117851088,0.0,39.47349131457742
2026-27,TN,2022,10.0,Optimal,9.684514284133911,0.0,70085,70084,2.9485884763627115,0.6235296279558276,2.0,4.0,13.219942916077764,76.72046954288444,10.339051528057123,0.0,75.91528000622233
2026-27,TN,2022,10.0,Optimal,14.352206230163574,0.0,70085,70084,3.6193754467437196,0.14334535366437423,2.0,8.0,6.9967912620263775,95.18286573163098,8.681669883356832,0.0,40.178945640970554
2026-27,TN,2022,10.0,Optimal,22.176109552383423,0.0,70085,70084,3.7116900859191118,0.05699097947784838,1.6459175972510884,9.87550558350653,6.725467125691011,100.18642008230194,5.117402912654985,0.0,38.620871758722885
2026-27,TN,2022,10.0,Optimal,31.87786102294922,0.0,70085,70084,3.9543646404810047,0.0766424412932756,1.3541411821306004,10.833129457044803,6.972009790365143,99.79836943740317,5.56192031390415,0.0,40.03663849395247
2026-27,KA,2022,10.0,Optimal,9.504822254180908,0.0,70085,70084,2.667226009438909,0.714110259118184,2.0,4.0,11.455876812522144,81.08720141478953,9.268298887567063,0.0,65.78516272424521
2026-27,KA,2022,10.0,Optimal,13.181329011917114,0.0,70085,70084,3.343488780010177,0.21803546736303966,2.0,8.0,6.640636756519555,96.93123072320093,7.1612602082711625,0.0,38.133734917848166
2026-27,KA,2022,10.0,Optimal,26.77200222015381,0.0,70085,70084,3.4317565263045693,0.14114482663899,1.5634824796029538,9.380894877617724,6.548136384141884,99.89962260724141,4.971104341804298,0.0,37.60255322407621
2026-27,KA,2022,10.0,Optimal,18.37735152244568,0.0,70085,70084,3.715795255089759,0.12597134692669856,1.2966450242948195,10.373160194358556,6.773850690772016,99.98007612632055,5.0976507076257604,0.0,38.89871349481364
2027-28,RJ,2022,10.0,Optimal,11.926397800445557,0.0,70085,70084,2.454290853521983,0.8745402590965509,2.0,4.0,9.796648543718634,83.51325847298348,8.101898803557294,0.0,64.17706087801727
2027-28,RJ,2022,10.0,Optimal,13.015204191207886,0.0,70085,70084,3.2314942384426595,0.31532800362397645,2.0,8.0,5.321009831959415,96.72352956849231,7.441229420713462,0.0,34.85750972837957
2027-28,RJ,2022,10.0,Optimal,24.250701904296875,0.0,70085,70084,3.455814143962714,0.27711681371726904,1.625055686561609,9.750334119369654,5.110054498130942,100.94922057534423,4.503418524666109,0.0,33.47555821289595
2027-28,RJ,2022,10.0,Optimal,32.15622615814209,0.0,70085,70084,3.673649207769803,0.32774166229709095,1.3197411621625448,10.557929297300358,5.334239765426257,100.50565084188369,4.777415827179256,0.0,34.944177964126176
2027-28,GJ,2022,10.0,Optimal,10.741713285446167,0.0,70085,70084,2.620294266680144,0.7504331606217617,2.0,4.0,10.96681701869993,80.20602280572892,9.125274724318169,0.0,71.84274094414174
2027-28,GJ,2022,10.0,Optimal,13.036222696304321,0.0,70085,70084,3.3528848496834724,0.28973850255778344,2.0,8.0,5.721369793701781,95.48056819273992,8.076239581311755,0.0,37.48023580895687
2027-28,GJ,2022,10.0,Optimal,22.186917781829834,0.0,70085,70084,3.638932667136499,0.16273093629794486,1.6909848725546794,10.145909235328075,5.387301623676918,100.98828077833323,4.435803839624987,0.0,35.2917819525776
2027-28,GJ,2022,10.0,Optimal,25.04054617881775,0.0,70085,70084,3.981899822729724,0.19504737039653636,1.3408621876067306,10.726897500853845,5.602395761770575,100.8461923745962,4.5150469484538,0.0,36.7008464436981
2027-28,TN,2022,10.0,Optimal,10.4710693359375,0.0,70085,70084,3.103818696883853,0.6253951662543931,2.0,4.0,12.902840848546726,77.04316974031052,10.240551551181273,0.0,74.09432719273524
2027-28,TN,2022,10.0,Optimal,14.800762414932251,0.0,70085,70084,3.6982245504743028,0.14551739687540893,2.0,8.0,6.576737083887871,95.42876332673009,8.55187054641609,0.0,37.76679221840273
2027-28,TN,2022,10.0,Optimal,23.555829524993896,0.0,70085,70084,3.768315219728274,0.07087710645722263,1.7212008764566333,10.327205258739799,6.265052093237238,101.4174698350927,4.222602342557756,0.0,35.976946869660495
2027-28,TN,2022,10.0,Optimal,27.114097833633423,0.0,70085,70084,3.9731652205440486,0.07087710645722264,1.3900391739022488,11.12031339121799,6.484991262680841,100.36367105979456,5.1708186794256275,0.0,37.239943520904795
2027-28,KA,2022,10.0,Optimal,7.915744781494141,0.0,70085,70084,2.7158516164170297,0.7206397195749809,2.0,4.0,11.149175688909352,81.23408141158079,9.206364012607281,0.0,64.02393714066334
2027-28,KA,2022,10.0,Optimal,14.886521100997925,0.0,70085,70084,3.389443083748948,0.21225766368239682,2.0,8.0,6.231086743025911,97.00186297937789,7.159026421132301,0.0,35.78190146831716
2027-28,KA,2022,10.0,Optimal,20.528939485549927,0.0,70085,70084,3.4753287189175484,0.1284171804723244,1.602359539304576,9.614157235827456,6.111255323791579,100.50970786276497,4.559115513542543,0.0,35.09377173867561
2027-28,KA,2022,10.0,Optimal,21.433168172836304,0.0,70085,70084,3.703021036027336,0.1223407777505064,1.325777038260994,10.606216306087951,6.309300882478017,100.2927087823784,4.888645523030143,0.0,36.231044731237844
2028-29,RJ,2022,10.0,Optimal,9.941109895706177,0.0,70085,70084,2.5186575654152445,0.8750575420516032,2.0,4.0,9.619029932604372,83.66562510492989,8.018413016464557,0.0,63.01349556609663
2028-29,RJ,2022,10.0,Optimal,14.422822952270508,0.0,70085,70084,3.287536217914151,0.3140634345716177,2.0,8.0,5.081629659665628,96.86378945332393,7.366656995589728,0.0,33.28934937009676
2028-29,RJ,2022,10.0,Optimal,27.95567035675049,0.0,70085,70084,3.470943904574225,0.27390581914729767,1.6445454895995373,9.867272937597223,4.846411812379285,101.2668618151285,4.257770251562032,0.0,31.74845606995171
2028-29,RJ,2022,10.0,Optimal,29.237104415893555,0.0,70085,70084,3.6755276188546415,0.32747339576396484,1.3208311755151096,10.566649404120877,5.057264106819241,100.5316213858732,4.757294547191126,0.0,33.12973258264431
2028-29,GJ,2022,10.0,Optimal,11.122584342956543,0.0,70085,70084,2.628224496999647,0.7562191749189915,2.0,4.0,10.788612138095587,80.25851396709454,9.09099881587785,0.0,70.67533502769315
2028-29,GJ,2022,10.0,Optimal,11.58597207069397,0.0,70085,70084,3.3900343014668817,0.2858605218472322,2.0,8.0,5.480005660084442,95.53826504840166,8.062068926597247,0.0,35.89907867876037
2028-29,GJ,2022,10.0,Optimal,24.377957820892334,0.0,70085,70084,3.682871510467823,0.147626956028547,1.7209805910725708,10.325883546435422,5.115096870306988,101.48881397355755,4.074189028125183,0.0,33.50859038963146
2028-29,GJ,2022,10.0,Optimal,30.47548007965088,0.0,70085,70084,4.01663482333221,0.18103861609270905,1.3662717039521897,10.930173631617517,5.316174439005002,101.30427176074161,4.189715020218838,0.0,34.82583345596665
2028-29,TN,2022,10.0,Optimal,8.073730945587158,0.0,70085,70084,3.1922058074375954,0.6241120446744861,2.0,4.0,12.686993745351858,77.20192923878332,10.199278158964631,0.0,72.85482915695762
2028-29,TN,2022,10.0,Optimal,16.073415517807007,0.0,70085,70084,3.758535493783644,0.1452288151567606,2.0,8.0,6.29426660848772,95.5843207788349,8.479710995902574,0.0,36.14471068827647
2028-29,TN,2022,10.0,Optimal,17.45534896850586,0.0,70085,70084,3.767107311608476,0.08534182206073744,1.7293289593846135,10.375973756307681,5.954745521510675,101.57589644210367,4.082031317450976,0.0,34.195017066337094
2028-29,TN,2022,10.0,Optimal,29.625921726226807,0.0,70085,70084,4.000199213782716,0.08534182206073743,1.4322093285239577,11.457674628191661,6.156732514565127,101.10858780252944,4.619814512587903,0.0,35.35492367355057
2028-29,KA,2022,10.0,Optimal,8.376643657684326,0.0,70085,70084,2.7850034450875407,0.7269100557763253,2.0,4.0,10.942811552563597,81.41332788684475,9.134441445242166,0.0,62.83889486828882
2028-29,KA,2022,10.0,Optimal,11.181442022323608,0.0,70085,70084,3.431383613673359,0.20698450908206045,2.0,8.0,5.957001066977693,97.06007912989466,7.159449826076197,0.0,34.20796949485985
2028-29,KA,2022,10.0,Optimal,22.800612688064575,0.0,70085,70084,3.576842506961286,0.09994827586947645,1.6539785115096648,9.923871069057988,5.813864692672348,101.37508408183598,4.0076477913319595,0.0,33.38601148766979
2028-29,KA,2022,10.0,Optimal,24.882258415222168,0.0,70085,70084,3.707002810904335,0.11468036767630407,1.3722103910661054,10.977683128528843,5.995931243144651,100.83933832763879,4.518226901783443,0.0,34.43152531829778
2029-30,RJ,2022,10.0,Optimal,9.923014402389526,0.0,70085,70084,2.592093665649521,0.875767697396807,2.0,4.0,9.446078400521847,83.82364643212964,7.9372363005660125,0.0,61.880503915546576
2029-30,RJ,2022,10.0,Optimal,14.817501068115234,0.0,70085,70084,3.3117294353065105,0.3272136960814884,2.0,8.0,4.855073667407763,97.0574492673168,7.187515364043002,0.0,31.80519918929486
2029-30,RJ,2022,10.0,Optimal,22.67059302330017,0.0,70085,70084,3.4859829986399937,0.26976547104405263,1.6738839808773491,10.043303885264095,4.597794940965396,101.68085926073056,3.9334399527025923,0.0,30.11978683466903
2029-30,RJ,2022,10.0,Optimal,27.319004774093628,0.0,70085,70084,3.7942844334876344,0.28742021556328345,1.3943306242302356,11.154644993841885,4.793761635186132,101.93702961256395,3.7510740598839796,0.0,31.40354897117354
2029-30,GJ,2022,10.0,Optimal,11.245115041732788,0.0,70085,70084,2.692220828105395,0.7571395728353986,2.0,4.0,10.616242762445175,80.40422944147454,9.01254168939464,0.0,69.54615703735735
2029-30,GJ,2022,10.0,Optimal,13.002278327941895,0.0,70085,70084,3.4167890788391873,0.283067627051104,2.0,8.0,5.251684317143137,95.57746963677639,8.052475018891208,0.0,34.40336382685931
2029-30,GJ,2022,10.0,Optimal,22.67798948287964,0.0,70085,70084,3.737719674239177,0.13208402953532875,1.7497407594660188,10.498444556796112,4.855998694684914,101.98068243728417,3.7243663979481365,0.0,31.811258968985296
2029-30,GJ,2022,10.0,Optimal,35.51468634605408,0.0,70085,70084,4.023787228023094,0.17194647105677954,1.38534775642634,11.08278205141072,5.045939499334478,101.50308666094337,4.062550347771893,0.0,33.05554598498022
2029-30,TN,2022,10.0,Optimal,9.61690068244934,0.0,70085,70084,3.2636240718843728,0.6283710122694981,2.0,4.0,12.475921855968041,77.35193841940867,10.150509144687131,0.0,71.64275269900807
2029-30,TN,2022,10.0,Optimal,13.136244535446167,0.0,70085,70084,3.8819493177387914,0.1443434016141777,2.0,8.0,6.024874587500186,95.87862898339424,8.34737665792729,0.0,34.59773194301737
2029-30,TN,2022,10.0,Optimal,17.53489899635315,0.0,70085,70084,3.7712460450348035,0.10067442060046314,1.7405848667379733,10.44350920042784,5.666228962855421,101.76887568970281,3.9121137760512688,0.0,32.53821601388265
2029-30,TN,2022,10.0,Optimal,22.0964834690094,0.0,70085,70084,4.009024844024877,0.10067442060046314,1.4758214542984713,11.80657163438777,5.848841624530703,101.68274729490415,4.195321961595933,0.0,33.586865878089
2029-30,KA,2022,10.0,Optimal,8.232310056686401,0.0,70085,70084,2.86966874699952,0.7400725388601036,2.0,4.0,10.741989790941414,81.65813881007577,9.025677007818752,0.0,61.6856795812281
2029-30,KA,2022,10.0,Optimal,11.652085542678833,0.0,70085,70084,3.487759350496847,0.20212015739610778,2.0,8.0,5.6970146797142105,97.15509424843022,7.139655316040745,0.0,32.71500242894992
2029-30,KA,2022,10.0,Optimal,34.08180356025696,0.0,70085,70084,3.6252177516479938,0.09031350573040636,1.6913660632562244,10.148196379537346,5.530494437557776,101.89978921344269,3.655515712071109,0.0,31.758762989017434
2029-30,KA,2022,10.0,Optimal,16.974180698394775,0.0,70085,70084,3.7329452189908316,0.1095315963285304,1.3919801379263907,11.135841103411126,5.69897854032145,101.16648834506688,4.290588783210246,0.0,32.72627986250907
